"GPOName";"Link";"Enabled";"GPOStatus"
"HAD-RDP-Enabled";"oswald.com/Administration";"true";"Computer Misconfiguration"
"HAD-RDP-Enabled";"oswald.com/OZ_T0";"true";"OK"
"HAD-RDP-Enabled";"oswald.com/OZ_T12";"true";"OK"
"HAD-RDP-Enabled";"oswald.com/Provisioning/Computers";"true";"Computer Misconfiguration"
