"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"NoSecFilters-GP";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-3314690165-3205763191-4228713095-512";"False"
"NoSecFilters-GP";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-3314690165-3205763191-4228713095-519";"False"
"NoSecFilters-GP";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"NoSecFilters-GP";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
