"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"PC-Gpo";"GpoApply";"Authenticated Users";"S-1-5-11";"False"
"PC-Gpo";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-3314690165-3205763191-4228713095-512";"False"
"PC-Gpo";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-3314690165-3205763191-4228713095-519";"False"
"PC-Gpo";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"PC-Gpo";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
