"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-SMB-Signing-Configuration";"GpoCustom";"G-S-T0-GPO_HAD-SMB-Signing-Configuration_DENY";"S-1-5-21-1502320860-189160106-1795443177-1289";"False"
"HAD-SMB-Signing-Configuration";"GpoApply";"G-S-T0-GPO_HAD-SMB-Signing-Configuration_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1290";"False"
"HAD-SMB-Signing-Configuration";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-SMB-Signing-Configuration";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-SMB-Signing-Configuration";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-SMB-Signing-Configuration";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-SMB-Signing-Configuration";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
