"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-RDP-NLA-Enabled";"GpoCustom";"G-S-T0-GPO_HAD-RDP-NLA-Enabled_DENY";"S-1-5-21-1502320860-189160106-1795443177-1277";"False"
"HAD-RDP-NLA-Enabled";"GpoApply";"G-S-T0-GPO_HAD-RDP-NLA-Enabled_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1278";"False"
"HAD-RDP-NLA-Enabled";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-RDP-NLA-Enabled";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-RDP-NLA-Enabled";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-RDP-NLA-Enabled";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-RDP-NLA-Enabled";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
