"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-LoginRestrictions-Paw";"GpoCustom";"G-S-T0-GPO_HAD-LoginRestrictions-Paw_DENY";"S-1-5-21-1502320860-189160106-1795443177-1237";"False"
"HAD-LoginRestrictions-Paw";"GpoApply";"G-S-T0-GPO_HAD-LoginRestrictions-Paw_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1238";"False"
"HAD-LoginRestrictions-Paw";"GpoApply";"Authenticated Users";"S-1-5-11";"False"
"HAD-LoginRestrictions-Paw";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-LoginRestrictions-Paw";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-LoginRestrictions-Paw";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-LoginRestrictions-Paw";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
