"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"NoSetts";"GpoApply";"Authenticated Users";"S-1-5-11";"False"
"NoSetts";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"NoSetts";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"NoSetts";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"NoSetts";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
