"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-SMB1-Disabled";"GpoCustom";"G-S-T0-GPO_HAD-SMB1-Disabled_DENY";"S-1-5-21-1502320860-189160106-1795443177-1295";"False"
"HAD-SMB1-Disabled";"GpoApply";"G-S-T0-GPO_HAD-SMB1-Disabled_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1296";"False"
"HAD-SMB1-Disabled";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-SMB1-Disabled";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-SMB1-Disabled";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-SMB1-Disabled";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-SMB1-Disabled";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
