"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-SMB1-Enabled";"GpoCustom";"G-S-T0-GPO_HAD-SMB1-Enabled_DENY";"S-1-5-21-1502320860-189160106-1795443177-1297";"False"
"HAD-SMB1-Enabled";"GpoApply";"G-S-T0-GPO_HAD-SMB1-Enabled_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1298";"False"
"HAD-SMB1-Enabled";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-SMB1-Enabled";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-SMB1-Enabled";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-SMB1-Enabled";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-SMB1-Enabled";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
