"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-TS-Local-admins-groups";"GpoCustom";"G-S-T0-GPO_HAD-TS-Loc-admins-groups_DENY";"S-1-5-21-1502320860-189160106-1795443177-1307";"False"
"HAD-TS-Local-admins-groups";"GpoApply";"G-S-T0-GPO_HAD-TS-Loc-admins-groups_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1308";"False"
"HAD-TS-Local-admins-groups";"GpoApply";"Authenticated Users";"S-1-5-11";"False"
"HAD-TS-Local-admins-groups";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-TS-Local-admins-groups";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-TS-Local-admins-groups";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-TS-Local-admins-groups";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
