"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-Kerberos-AES-Enabled";"GpoCustom";"G-S-T0-GPO_HAD-Kerberos-AES-Enabled_DENY";"S-1-5-21-1502320860-189160106-1795443177-1195";"False"
"HAD-Kerberos-AES-Enabled";"GpoApply";"G-S-T0-GPO_HAD-Kerberos-AES-Enabled_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1196";"False"
"HAD-Kerberos-AES-Enabled";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-Kerberos-AES-Enabled";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-Kerberos-AES-Enabled";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-Kerberos-AES-Enabled";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-Kerberos-AES-Enabled";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
