"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-WDigest-Disabled";"GpoCustom";"G-S-T0-GPO_HAD-WDigest-Disabled_DENY";"S-1-5-21-1502320860-189160106-1795443177-1313";"False"
"HAD-WDigest-Disabled";"GpoApply";"G-S-T0-GPO_HAD-WDigest-Disabled_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1314";"False"
"HAD-WDigest-Disabled";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-WDigest-Disabled";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-WDigest-Disabled";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-WDigest-Disabled";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-WDigest-Disabled";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
