"GPOName";"Type";"Trustee";"TrusteeSID";"Inherited"
"HAD-LAPS-Configuration";"GpoCustom";"G-S-T0-GPO_HAD-LAPS-Configuration_DENY";"S-1-5-21-1502320860-189160106-1795443177-1197";"False"
"HAD-LAPS-Configuration";"GpoApply";"G-S-T0-GPO_HAD-LAPS-Configuration_APPLY";"S-1-5-21-1502320860-189160106-1795443177-1198";"False"
"HAD-LAPS-Configuration";"GpoEditDeleteModifySecurity";"Domain Admins";"S-1-5-21-1502320860-189160106-1795443177-512";"False"
"HAD-LAPS-Configuration";"GpoEditDeleteModifySecurity";"Enterprise Admins";"S-1-5-21-1502320860-189160106-1795443177-519";"False"
"HAD-LAPS-Configuration";"GpoRead";"Authenticated Users";"S-1-5-11";"False"
"HAD-LAPS-Configuration";"GpoRead";"ENTERPRISE DOMAIN CONTROLLERS";"S-1-5-9";"False"
"HAD-LAPS-Configuration";"GpoEditDeleteModifySecurity";"SYSTEM";"S-1-5-18";"False"
