"GPOName";"SettingCategory";"SettingPath";"SettingName";"SettingStatus";"Type";"Statement";"Value"
"HAD-WebProxyAutoDiscovery-Disabled";"Registry Settings";"Software\Microsoft\Windows\CurrentVersion\Internet Settings";"AutoDetect";;"REG_DWORD";;"00000000"
"HAD-WebProxyAutoDiscovery-Disabled";"Registry Settings";"SYSTEM\CurrentControlSet\Services\WinHttpAutoProxySvc";"Start";;"REG_DWORD";;"00000004"
