"GPOName";"SettingCategory";"SettingPath";"SettingName";"SettingStatus";"Type";"Statement";"Value"
"HAD-Camera-on-lockon-Disabled";"Administrative Templates";"Control Panel/Personalization";"Prevent enabling lock screen camera";"Enabled";;;
