"GPOName";"SettingCategory";"SettingPath";"SettingName";"SettingStatus";"Type";"Statement";"Value"
"HAD-SMB1-Disabled";"Scripts";;"HAD_Configure_SMB1.ps1";;"Shutdown";"Order: 0";"RunPSFirst"
